Time,X,Y,Vx,Vy,Mass,ThrustX,ThrustY
3.2400,55.7722,447.9023,1.6039,-12.7535,500.0000,-56.5744,5776.5911
3.2500,55.7882,447.7748,1.6027,-12.7360,500.0000,-56.5899,5775.3285
3.2600,55.8042,447.6476,1.6016,-12.7186,500.0000,-56.6053,5774.0676
3.2700,55.8203,447.5205,1.6005,-12.7012,500.0000,-56.6208,5772.8086
3.2800,55.8363,447.3935,1.5993,-12.6839,500.0000,-56.6362,5771.5513
3.2900,55.8522,447.2668,1.5982,-12.6665,500.0000,-56.6516,5770.2959
3.3000,55.8682,447.1402,1.5971,-12.6492,500.0000,-56.6670,5769.0423
3.3100,55.8842,447.0138,1.5959,-12.6319,500.0000,-56.6824,5767.7905
3.3200,55.9001,446.8876,1.5948,-12.6147,500.0000,-56.6978,5766.5406
3.3300,55.9161,446.7615,1.5937,-12.5975,500.0000,-56.7132,5765.2924
3.3400,55.9320,446.6356,1.5925,-12.5802,500.0000,-56.7286,5764.0460
3.3500,55.9479,446.5099,1.5914,-12.5631,500.0000,-56.7439,5762.8015
3.3600,55.9638,446.3844,1.5903,-12.5459,500.0000,-56.7593,5761.5587
3.3700,55.9797,446.2590,1.5891,-12.5288,500.0000,-56.7746,5760.3177
3.3800,55.9956,446.1338,1.5880,-12.5117,500.0000,-56.7899,5759.0785
3.3900,56.0115,446.0088,1.5869,-12.4946,500.0000,-56.8052,5757.8411
3.4000,56.0274,445.8839,1.5857,-12.4775,500.0000,-56.8205,5756.6055
3.4100,56.0432,445.7592,1.5846,-12.4605,500.0000,-56.8358,5755.3717
3.4200,56.0591,445.6347,1.5835,-12.4435,500.0000,-56.8511,5754.1397
3.4300,56.0749,445.5103,1.5823,-12.4265,500.0000,-56.8663,5752.9094
3.4400,56.0907,445.3862,1.5812,-12.4095,500.0000,-56.8816,5751.6809
3.4500,56.1065,445.2622,1.5800,-12.3926,500.0000,-56.8968,5750.4542
3.4600,56.1223,445.1383,1.5789,-12.3757,500.0000,-56.9120,5749.2293
3.4700,56.1381,445.0146,1.5778,-12.3588,500.0000,-56.9273,5748.0061
3.4800,56.1539,444.8911,1.5766,-12.3419,500.0000,-56.9425,5746.7847
3.4900,56.1696,444.7678,1.5755,-12.3251,500.0000,-56.9576,5745.5651
3.5000,56.1854,444.6446,1.5743,-12.3083,500.0000,-56.9728,5744.3472
3.5100,56.2011,444.5216,1.5732,-12.2915,500.0000,-56.9880,5743.1311
3.5200,56.2168,444.3988,1.5721,-12.2747,500.0000,-57.0031,5741.9168
3.5300,56.2325,444.2761,1.5709,-12.2580,500.0000,-57.0183,5740.7042
3.5400,56.2482,444.1536,1.5698,-12.2413,500.0000,-57.0334,5739.4933
3.5500,56.2639,444.0313,1.5686,-12.2246,500.0000,-57.0485,5738.2842
3.5600,56.2796,443.9092,1.5675,-12.2079,500.0000,-57.0637,5737.0769
3.5700,56.2953,443.7872,1.5664,-12.1913,500.0000,-57.0788,5735.8712
3.5800,56.3109,443.6653,1.5652,-12.1746,500.0000,-57.0938,5734.6674
3.5900,56.3266,443.5437,1.5641,-12.1581,500.0000,-57.1089,5733.4652
3.6000,56.3422,443.4222,1.5629,-12.1415,500.0000,-57.1240,5732.2649
3.6100,56.3579,443.3008,1.5618,-12.1249,500.0000,-57.1390,5731.0662
3.6200,56.3735,443.1797,1.5606,-12.1084,500.0000,-57.1541,5729.8693
3.6300,56.3891,443.0587,1.5595,-12.0919,500.0000,-57.1691,5728.6741
3.6400,56.4047,442.9378,1.5584,-12.0754,500.0000,-57.1841,5727.4806
3.6500,56.4202,442.8172,1.5572,-12.0590,500.0000,-57.1991,5726.2888
3.6600,56.4358,442.6966,1.5561,-12.0426,500.0000,-57.2141,5725.0988
3.6700,56.4514,442.5763,1.5549,-12.0261,500.0000,-57.2291,5723.9105
3.6800,56.4669,442.4561,1.5538,-12.0098,500.0000,-57.2441,5722.7239
3.6900,56.4824,442.3361,1.5526,-11.9934,500.0000,-57.2590,5721.5390
3.7000,56.4980,442.2163,1.5515,-11.9771,500.0000,-57.2740,5720.3559
3.7100,56.5135,442.0966,1.5503,-11.9608,500.0000,-57.2889,5719.1744
3.7200,56.5290,441.9770,1.5492,-11.9445,500.0000,-57.3038,5717.9947
3.7300,56.5444,441.8577,1.5481,-11.9282,500.0000,-57.3188,5716.8166
3.7400,56.5599,441.7385,1.5469,-11.9120,500.0000,-57.3337,5715.6403
3.7500,56.5754,441.6194,1.5458,-11.8958,500.0000,-57.3486,5714.4656
3.7600,56.5908,441.5006,1.5446,-11.8796,500.0000,-57.3634,5713.2927
3.7700,56.6063,441.3818,1.5435,-11.8634,500.0000,-57.3783,5712.1214
3.7800,56.6217,441.2633,1.5423,-11.8473,500.0000,-57.3932,5710.9519
3.7900,56.6371,441.1449,1.5412,-11.8311,500.0000,-57.4080,5709.7840
3.8000,56.6525,441.0267,1.5400,-11.8150,500.0000,-57.4228,5708.6178
3.8100,56.6679,440.9086,1.5389,-11.7990,500.0000,-57.4376,5707.4533
3.8200,56.6833,440.7907,1.5377,-11.7829,500.0000,-57.4525,5706.2905
3.8300,56.6987,440.6729,1.5366,-11.7669,500.0000,-57.4673,5705.1293
3.8400,56.7140,440.5554,1.5354,-11.7509,500.0000,-57.4820,5703.9699
3.8500,56.7294,440.4379,1.5343,-11.7349,500.0000,-57.4968,5702.8121
3.8600,56.7447,440.3207,1.5331,-11.7189,500.0000,-57.5116,5701.6560
3.8700,56.7600,440.2035,1.5320,-11.7030,500.0000,-57.5263,5700.5015
3.8800,56.7754,440.0866,1.5308,-11.6871,500.0000,-57.5411,5699.3488
3.8900,56.7907,439.9698,1.5297,-11.6712,500.0000,-57.5558,5698.1976
3.9000,56.8060,439.8532,1.5285,-11.6553,500.0000,-57.5705,5697.0482
3.9100,56.8212,439.7367,1.5274,-11.6395,500.0000,-57.5852,5695.9004
3.9200,56.8365,439.6204,1.5262,-11.6237,500.0000,-57.5999,5694.7543
3.9300,56.8518,439.5042,1.5251,-11.6079,500.0000,-57.6146,5693.6098
3.9400,56.8670,439.3882,1.5239,-11.5921,500.0000,-57.6292,5692.4670
3.9500,56.8822,439.2724,1.5228,-11.5764,500.0000,-57.6439,5691.3258
3.9600,56.8975,439.1567,1.5216,-11.5606,500.0000,-57.6585,5690.1863
3.9700,56.9127,439.0412,1.5205,-11.5449,500.0000,-57.6732,5689.0484
3.9800,56.9279,438.9258,1.5193,-11.5292,500.0000,-57.6878,5687.9122
3.9900,56.9431,438.8106,1.5181,-11.5136,500.0000,-57.7024,5686.7776
4.0000,56.9582,438.6955,1.5170,-11.4979,500.0000,-57.7170,5685.6446
4.0100,56.9734,438.5806,1.5158,-11.4823,500.0000,-57.7316,5684.5133
4.0200,56.9885,438.4659,1.5147,-11.4667,500.0000,-57.7462,5683.3836
4.0300,57.0037,438.3513,1.5135,-11.4512,500.0000,-57.7607,5682.2556
4.0400,57.0188,438.2369,1.5124,-11.4356,500.0000,-57.7753,5681.1291
4.0500,57.0339,438.1226,1.5112,-11.4201,500.0000,-57.7898,5680.0044
4.0600,57.0490,438.0085,1.5101,-11.4046,500.0000,-57.8044,5678.8812
4.0700,57.0641,437.8945,1.5089,-11.3891,500.0000,-57.8189,5677.7596
4.0800,57.0792,437.7807,1.5077,-11.3736,500.0000,-57.8334,5676.6397
4.0900,57.0943,437.6670,1.5066,-11.3582,500.0000,-57.8479,5675.5214
4.1000,57.1094,437.5535,1.5054,-11.3428,500.0000,-57.8624,5674.4047
4.1100,57.1244,437.4402,1.5043,-11.3274,500.0000,-57.8768,5673.2896
4.1200,57.1394,437.3270,1.5031,-11.3120,500.0000,-57.8913,5672.1762
4.1300,57.1545,437.2139,1.5020,-11.2967,500.0000,-57.9057,5671.0643
4.1400,57.1695,437.1010,1.5008,-11.2814,500.0000,-57.9202,5669.9540
4.1500,57.1845,436.9883,1.4996,-11.2661,500.0000,-57.9346,5668.8454
4.1600,57.1995,436.8757,1.4985,-11.2508,500.0000,-57.9490,5667.7383
4.1700,57.2144,436.7633,1.4973,-11.2355,500.0000,-57.9634,5666.6329
4.1800,57.2294,436.6510,1.4962,-11.2203,500.0000,-57.9778,5665.5290
4.1900,57.2444,436.5389,1.4950,-11.2051,500.0000,-57.9922,5664.4268
4.2000,57.2593,436.4269,1.4938,-11.1899,500.0000,-58.0065,5663.3261
4.2100,57.2742,436.3151,1.4927,-11.1747,500.0000,-58.0209,5662.2270
4.2200,57.2892,436.2034,1.4915,-11.1596,500.0000,-58.0352,5661.1295
4.2300,57.3041,436.0919,1.4904,-11.1445,500.0000,-58.0495,5660.0336
4.2400,57.3190,435.9805,1.4892,-11.1293,500.0000,-58.0639,5658.9393
4.2500,57.3339,435.8693,1.4880,-11.1143,500.0000,-58.0782,5657.8466
4.2600,57.3487,435.7582,1.4869,-11.0992,500.0000,-58.0925,5656.7554
4.2700,57.3636,435.6473,1.4857,-11.0842,500.0000,-58.1067,5655.6658
4.2800,57.3785,435.5365,1.4846,-11.0692,500.0000,-58.1210,5654.5778
4.2900,57.3933,435.4259,1.4834,-11.0542,500.0000,-58.1353,5653.4914
4.3000,57.4081,435.3155,1.4822,-11.0392,500.0000,-58.1495,5652.4065
4.3100,57.4229,435.2051,1.4811,-11.0242,500.0000,-58.1638,5651.3232
4.3200,57.4377,435.0950,1.4799,-11.0093,500.0000,-58.1780,5650.2414
4.3300,57.4525,434.9850,1.4787,-10.9944,500.0000,-58.1922,5649.1613
4.3400,57.4673,434.8751,1.4776,-10.9795,500.0000,-58.2064,5648.0827
4.3500,57.4821,434.7654,1.4764,-10.9647,500.0000,-58.2206,5647.0056
4.3600,57.4968,434.6558,1.4752,-10.9498,500.0000,-58.2348,5645.9301
4.3700,57.5116,434.5464,1.4741,-10.9350,500.0000,-58.2489,5644.8561
4.3800,57.5263,434.4371,1.4729,-10.9202,500.0000,-58.2631,5643.7837
4.3900,57.5410,434.3280,1.4717,-10.9054,500.0000,-58.2772,5642.7129
4.4000,57.5558,434.2190,1.4706,-10.8907,500.0000,-58.2913,5641.6436
4.4100,57.5705,434.1101,1.4694,-10.8759,500.0000,-58.3055,5640.5758
4.4200,57.5851,434.0015,1.4682,-10.8612,500.0000,-58.3196,5639.5096
4.4300,57.5998,433.8929,1.4671,-10.8465,500.0000,-58.3337,5638.4449
4.4400,57.6145,433.7845,1.4659,-10.8318,500.0000,-58.3477,5637.3818
4.4500,57.6291,433.6763,1.4647,-10.8172,500.0000,-58.3618,5636.3202
4.4600,57.6438,433.5682,1.4636,-10.8026,500.0000,-58.3759,5635.2601
4.4700,57.6584,433.4602,1.4624,-10.7880,500.0000,-58.3899,5634.2016
4.4800,57.6730,433.3524,1.4612,-10.7734,500.0000,-58.4039,5633.1446
4.4900,57.6876,433.2448,1.4601,-10.7588,500.0000,-58.4180,5632.0891
4.5000,57.7022,433.1373,1.4589,-10.7443,500.0000,-58.4320,5631.0352
4.5100,57.7168,433.0299,1.4577,-10.7297,500.0000,-58.4460,5629.9827
4.5200,57.7314,432.9227,1.4566,-10.7152,500.0000,-58.4600,5628.9318
4.5300,57.7459,432.8156,1.4554,-10.7008,500.0000,-58.4739,5627.8824
4.5400,57.7605,432.7086,1.4542,-10.6863,500.0000,-58.4879,5626.8345
4.5500,57.7750,432.6019,1.4531,-10.6719,500.0000,-58.5019,5625.7882
4.5600,57.7896,432.4952,1.4519,-10.6574,500.0000,-58.5158,5624.7433
4.5700,57.8041,432.3887,1.4507,-10.6430,500.0000,-58.5297,5623.7000
4.5800,57.8186,432.2823,1.4495,-10.6287,500.0000,-58.5436,5622.6581
4.5900,57.8331,432.1761,1.4484,-10.6143,500.0000,-58.5575,5621.6178
4.6000,57.8475,432.0701,1.4472,-10.6000,500.0000,-58.5714,5620.5790
4.6100,57.8620,431.9641,1.4460,-10.5857,500.0000,-58.5853,5619.5416
4.6200,57.8765,431.8583,1.4449,-10.5714,500.0000,-58.5992,5618.5058
4.6300,57.8909,431.7527,1.4437,-10.5571,500.0000,-58.6130,5617.4715
4.6400,57.9053,431.6472,1.4425,-10.5429,500.0000,-58.6269,5616.4386
4.6500,57.9198,431.5418,1.4413,-10.5286,500.0000,-58.6407,5615.4073
4.6600,57.9342,431.4366,1.4402,-10.5144,500.0000,-58.6545,5614.3774
4.6700,57.9486,431.3316,1.4390,-10.5002,500.0000,-58.6683,5613.3491
4.6800,57.9629,431.2266,1.4378,-10.4861,500.0000,-58.6821,5612.3222
4.6900,57.9773,431.1218,1.4366,-10.4719,500.0000,-58.6959,5611.2968
4.7000,57.9917,431.0172,1.4355,-10.4578,500.0000,-58.7097,5610.2729
4.7100,58.0060,430.9127,1.4343,-10.4437,500.0000,-58.7235,5609.2504
4.7200,58.0204,430.8083,1.4331,-10.4296,500.0000,-58.7372,5608.2294
4.7300,58.0347,430.7041,1.4319,-10.4155,500.0000,-58.7510,5607.2100
4.7400,58.0490,430.6000,1.4308,-10.4015,500.0000,-58.7647,5606.1919
4.7500,58.0633,430.4961,1.4296,-10.3874,500.0000,-58.7784,5605.1754
4.7600,58.0776,430.3923,1.4284,-10.3734,500.0000,-58.7921,5604.1603
4.7700,58.0919,430.2886,1.4272,-10.3594,500.0000,-58.8058,5603.1467
4.7800,58.1061,430.1851,1.4261,-10.3455,500.0000,-58.8195,5602.1346
4.7900,58.1204,430.0817,1.4249,-10.3315,500.0000,-58.8331,5601.1239
4.8000,58.1346,429.9784,1.4237,-10.3176,500.0000,-58.8468,5600.1146
4.8100,58.1489,429.8753,1.4225,-10.3037,500.0000,-58.8604,5599.1069
4.8200,58.1631,429.7724,1.4214,-10.2898,500.0000,-58.8741,5598.1006
4.8300,58.1773,429.6695,1.4202,-10.2760,500.0000,-58.8877,5597.0957
4.8400,58.1915,429.5668,1.4190,-10.2621,500.0000,-58.9013,5596.0923
4.8500,58.2057,429.4643,1.4178,-10.2483,500.0000,-58.9149,5595.0903
4.8600,58.2198,429.3619,1.4166,-10.2345,500.0000,-58.9285,5594.0898
4.8700,58.2340,429.2596,1.4155,-10.2207,500.0000,-58.9420,5593.0908
4.8800,58.2482,429.1575,1.4143,-10.2069,500.0000,-58.9556,5592.0931
4.8900,58.2623,429.0555,1.4131,-10.1932,500.0000,-58.9691,5591.0970
4.9000,58.2764,428.9536,1.4119,-10.1795,500.0000,-58.9827,5590.1022
4.9100,58.2905,428.8519,1.4108,-10.1658,500.0000,-58.9962,5589.1089
4.9200,58.3046,428.7503,1.4096,-10.1521,500.0000,-59.0097,5588.1170
4.9300,58.3187,428.6488,1.4084,-10.1384,500.0000,-59.0232,5587.1266
4.9400,58.3328,428.5475,1.4072,-10.1248,500.0000,-59.0367,5586.1376
4.9500,58.3469,428.4463,1.4060,-10.1112,500.0000,-59.0502,5585.1500
4.9600,58.3609,428.3453,1.4048,-10.0975,500.0000,-59.0636,5584.1639
4.9700,58.3750,428.2444,1.4037,-10.0840,500.0000,-59.0771,5583.1791
4.9800,58.3890,428.1436,1.4025,-10.0704,500.0000,-59.0905,5582.1958
4.9900,58.4030,428.0430,1.4013,-10.0569,500.0000,-59.1040,5581.2140
5.0000,58.4170,427.9425,1.4001,-10.0433,500.0000,-59.1174,5580.2335
5.0100,58.4310,427.8421,1.3989,-10.0298,500.0000,-59.1308,5579.2544
5.0200,58.4450,427.7419,1.3978,-10.0163,500.0000,-59.1442,5578.2768
5.0300,58.4590,427.6418,1.3966,-10.0029,500.0000,-59.1576,5577.3006
5.0400,58.4729,427.5418,1.3954,-9.9894,500.0000,-59.1709,5576.3258
5.0500,58.4869,427.4420,1.3942,-9.9760,500.0000,-59.1843,5575.3524
5.0600,58.5008,427.3423,1.3930,-9.9626,500.0000,-59.1976,5574.3804
5.0700,58.5147,427.2427,1.3918,-9.9492,500.0000,-59.2110,5573.4098
5.0800,58.5287,427.1433,1.3907,-9.9358,500.0000,-59.2243,5572.4406
5.0900,58.5426,427.0440,1.3895,-9.9225,500.0000,-59.2376,5571.4728
5.1000,58.5564,426.9449,1.3883,-9.9091,500.0000,-59.2509,5570.5064
5.1100,58.5703,426.8458,1.3871,-9.8958,500.0000,-59.2642,5569.5414
5.1200,58.5842,426.7469,1.3859,-9.8825,500.0000,-59.2774,5568.5778
5.1300,58.5980,426.6482,1.3847,-9.8693,500.0000,-59.2907,5567.6156
5.1400,58.6119,426.5496,1.3835,-9.8560,500.0000,-59.3039,5566.6548
5.1500,58.6257,426.4511,1.3824,-9.8428,500.0000,-59.3172,5565.6953
5.1600,58.6395,426.3527,1.3812,-9.8296,500.0000,-59.3304,5564.7373
5.1700,58.6533,426.2545,1.3800,-9.8164,500.0000,-59.3436,5563.7806
5.1800,58.6671,426.1564,1.3788,-9.8032,500.0000,-59.3568,5562.8253
5.1900,58.6809,426.0584,1.3776,-9.7900,500.0000,-59.3700,5561.8714
5.2000,58.6947,425.9606,1.3764,-9.7769,500.0000,-59.3832,5560.9189
5.2100,58.7084,425.8629,1.3752,-9.7638,500.0000,-59.3963,5559.9678
5.2200,58.7222,425.7653,1.3740,-9.7507,500.0000,-59.4095,5559.0180
5.2300,58.7359,425.6679,1.3729,-9.7376,500.0000,-59.4226,5558.0696
5.2400,58.7496,425.5706,1.3717,-9.7245,500.0000,-59.4358,5557.1226
5.2500,58.7633,425.4734,1.3705,-9.7115,500.0000,-59.4489,5556.1769
5.2600,58.7770,425.3763,1.3693,-9.6984,500.0000,-59.4620,5555.2326
5.2700,58.7907,425.2794,1.3681,-9.6854,500.0000,-59.4751,5554.2897
5.2800,58.8044,425.1826,1.3669,-9.6724,500.0000,-59.4882,5553.3481
5.2900,58.8181,425.0860,1.3657,-9.6595,500.0000,-59.5012,5552.4079
5.3000,58.8317,424.9894,1.3645,-9.6465,500.0000,-59.5143,5551.4690
5.3100,58.8454,424.8930,1.3633,-9.6336,500.0000,-59.5273,5550.5315
5.3200,58.8590,424.7968,1.3621,-9.6207,500.0000,-59.5404,5549.5954
5.3300,58.8726,424.7006,1.3610,-9.6078,500.0000,-59.5534,5548.6606
5.3400,58.8862,424.6046,1.3598,-9.5949,500.0000,-59.5664,5547.7271
5.3500,58.8998,424.5087,1.3586,-9.5821,500.0000,-59.5794,5546.7951
5.3600,58.9134,424.4130,1.3574,-9.5692,500.0000,-59.5924,5545.8643
5.3700,58.9269,424.3173,1.3562,-9.5564,500.0000,-59.6053,5544.9349
5.3800,58.9405,424.2218,1.3550,-9.5436,500.0000,-59.6183,5544.0068
5.3900,58.9540,424.1265,1.3538,-9.5308,500.0000,-59.6312,5543.0801
5.4000,58.9676,424.0312,1.3526,-9.5181,500.0000,-59.6442,5542.1547
5.4100,58.9811,423.9361,1.3514,-9.5053,500.0000,-59.6571,5541.2307
5.4200,58.9946,423.8411,1.3502,-9.4926,500.0000,-59.6700,5540.3080
5.4300,59.0081,423.7462,1.3490,-9.4799,500.0000,-59.6829,5539.3866
5.4400,59.0216,423.6515,1.3478,-9.4672,500.0000,-59.6958,5538.4666
5.4500,59.0351,423.5569,1.3466,-9.4545,500.0000,-59.7087,5537.5479
5.4600,59.0485,423.4624,1.3454,-9.4419,500.0000,-59.7215,5536.6305
5.4700,59.0620,423.3681,1.3443,-9.4292,500.0000,-59.7344,5535.7144
5.4800,59.0754,423.2738,1.3431,-9.4166,500.0000,-59.7472,5534.7997
5.4900,59.0888,423.1797,1.3419,-9.4040,500.0000,-59.7601,5533.8863
5.5000,59.1022,423.0858,1.3407,-9.3914,500.0000,-59.7729,5532.9742
5.5100,59.1156,422.9919,1.3395,-9.3789,500.0000,-59.7857,5532.0634
5.5200,59.1290,422.8982,1.3383,-9.3663,500.0000,-59.7985,5531.1539
5.5300,59.1424,422.8046,1.3371,-9.3538,500.0000,-59.8112,5530.2458
5.5400,59.1558,422.7111,1.3359,-9.3413,500.0000,-59.8240,5529.3389
5.5500,59.1691,422.6177,1.3347,-9.3288,500.0000,-59.8368,5528.4334
5.5600,59.1825,422.5245,1.3335,-9.3163,500.0000,-59.8495,5527.5292
5.5700,59.1958,422.4314,1.3323,-9.3039,500.0000,-59.8622,5526.6263
5.5800,59.2091,422.3384,1.3311,-9.2915,500.0000,-59.8750,5525.7246
5.5900,59.2224,422.2456,1.3299,-9.2790,500.0000,-59.8877,5524.8243
5.6000,59.2357,422.1529,1.3287,-9.2666,500.0000,-59.9004,5523.9253
5.6100,59.2490,422.0603,1.3275,-9.2543,500.0000,-59.9130,5523.0276
5.6200,59.2623,421.9678,1.3263,-9.2419,500.0000,-59.9257,5522.1312
5.6300,59.2755,421.8754,1.3251,-9.2296,500.0000,-59.9384,5521.2361
5.6400,59.2888,421.7832,1.3239,-9.2172,500.0000,-59.9510,5520.3423
5.6500,59.3020,421.6911,1.3227,-9.2049,500.0000,-59.9636,5519.4497
5.6600,59.3152,421.5991,1.3215,-9.1926,500.0000,-59.9763,5518.5585
5.6700,59.3284,421.5072,1.3203,-9.1804,500.0000,-59.9889,5517.6685
5.6800,59.3416,421.4155,1.3191,-9.1681,500.0000,-60.0015,5516.7799
5.6900,59.3548,421.3239,1.3179,-9.1559,500.0000,-60.0141,5515.8925
5.7000,59.3680,421.2324,1.3167,-9.1436,500.0000,-60.0266,5515.0064
5.7100,59.3811,421.1410,1.3155,-9.1314,500.0000,-60.0392,5514.1215
5.7200,59.3943,421.0497,1.3143,-9.1193,500.0000,-60.0517,5513.2380
5.7300,59.4074,420.9586,1.3131,-9.1071,500.0000,-60.0643,5512.3557
5.7400,59.4206,420.8676,1.3119,-9.0949,500.0000,-60.0768,5511.4747
5.7500,59.4337,420.7767,1.3107,-9.0828,500.0000,-60.0893,5510.5950
5.7600,59.4468,420.6859,1.3095,-9.0707,500.0000,-60.1018,5509.7165
5.7700,59.4599,420.5953,1.3083,-9.0586,500.0000,-60.1143,5508.8394
5.7800,59.4729,420.5048,1.3071,-9.0465,500.0000,-60.1268,5507.9634
5.7900,59.4860,420.4144,1.3059,-9.0345,500.0000,-60.1392,5507.0888
5.8000,59.4991,420.3241,1.3047,-9.0224,500.0000,-60.1517,5506.2154
5.8100,59.5121,420.2339,1.3035,-9.0104,500.0000,-60.1641,5505.3433
5.8200,59.5251,420.1439,1.3023,-8.9984,500.0000,-60.1766,5504.4724
5.8300,59.5381,420.0539,1.3011,-8.9864,500.0000,-60.1890,5503.6028
5.8400,59.5511,419.9641,1.2999,-8.9744,500.0000,-60.2014,5502.7344
5.8500,59.5641,419.8745,1.2987,-8.9625,500.0000,-60.2138,5501.8674
5.8600,59.5771,419.7849,1.2975,-8.9505,500.0000,-60.2261,5501.0015
5.8700,59.5901,419.6954,1.2963,-8.9386,500.0000,-60.2385,5500.1369
5.8800,59.6030,419.6061,1.2951,-8.9267,500.0000,-60.2509,5499.2736
5.8900,59.6160,419.5169,1.2938,-8.9148,500.0000,-60.2632,5498.4115
5.9000,59.6289,419.4278,1.2926,-8.9029,500.0000,-60.2755,5497.5506
5.9100,59.6418,419.3389,1.2914,-8.8911,500.0000,-60.2879,5496.6910
5.9200,59.6547,419.2500,1.2902,-8.8792,500.0000,-60.3002,5495.8326
5.9300,59.6676,419.1613,1.2890,-8.8674,500.0000,-60.3125,5494.9755
5.9400,59.6805,419.0727,1.2878,-8.8556,500.0000,-60.3247,5494.1196
5.9500,59.6934,418.9842,1.2866,-8.8438,500.0000,-60.3370,5493.2650
5.9600,59.7063,418.8958,1.2854,-8.8321,500.0000,-60.3493,5492.4115
5.9700,59.7191,418.8075,1.2842,-8.8203,500.0000,-60.3615,5491.5594
5.9800,59.7319,418.7194,1.2830,-8.8086,500.0000,-60.3737,5490.7084
5.9900,59.7448,418.6313,1.2818,-8.7969,500.0000,-60.3860,5489.8587
6.0000,59.7576,418.5434,1.2806,-8.7852,500.0000,-60.3982,5489.0102
6.0100,59.7704,418.4556,1.2794,-8.7735,500.0000,-60.4104,5488.1629
6.0200,59.7832,418.3680,1.2782,-8.7618,500.0000,-60.4225,5487.3169
6.0300,59.7959,418.2804,1.2769,-8.7502,500.0000,-60.4347,5486.4720
6.0400,59.8087,418.1930,1.2757,-8.7386,500.0000,-60.4469,5485.6284
6.0500,59.8215,418.1056,1.2745,-8.7269,500.0000,-60.4590,5484.7860
6.0600,59.8342,418.0184,1.2733,-8.7153,500.0000,-60.4712,5483.9449
6.0700,59.8469,417.9313,1.2721,-8.7038,500.0000,-60.4833,5483.1049
6.0800,59.8596,417.8443,1.2709,-8.6922,500.0000,-60.4954,5482.2662
6.0900,59.8723,417.7575,1.2697,-8.6806,500.0000,-60.5075,5481.4286
6.1000,59.8850,417.6707,1.2685,-8.6691,500.0000,-60.5196,5480.5923
6.1100,59.8977,417.5841,1.2673,-8.6576,500.0000,-60.5316,5479.7572
6.1200,59.9104,417.4976,1.2661,-8.6461,500.0000,-60.5437,5478.9233
6.1300,59.9230,417.4112,1.2648,-8.6346,500.0000,-60.5558,5478.0906
6.1400,59.9357,417.3249,1.2636,-8.6232,500.0000,-60.5678,5477.2591
6.1500,59.9483,417.2387,1.2624,-8.6117,500.0000,-60.5798,5476.4288
6.1600,59.9609,417.1526,1.2612,-8.6003,500.0000,-60.5918,5475.5997
6.1700,59.9735,417.0667,1.2600,-8.5889,500.0000,-60.6038,5474.7718
6.1800,59.9861,416.9809,1.2588,-8.5775,500.0000,-60.6158,5473.9451
6.1900,59.9987,416.8952,1.2576,-8.5661,500.0000,-60.6278,5473.1196
6.2000,60.0113,416.8096,1.2564,-8.5547,500.0000,-60.6398,5472.2953
6.2100,60.0238,416.7241,1.2551,-8.5434,500.0000,-60.6517,5471.4722
6.2200,60.0364,416.6387,1.2539,-8.5321,500.0000,-60.6636,5470.6502
6.2300,60.0489,416.5534,1.2527,-8.5207,500.0000,-60.6756,5469.8295
6.2400,60.0614,416.4683,1.2515,-8.5094,500.0000,-60.6875,5469.0099
6.2500,60.0739,416.3832,1.2503,-8.4982,500.0000,-60.6994,5468.1915
6.2600,60.0864,416.2983,1.2491,-8.4869,500.0000,-60.7113,5467.3743
6.2700,60.0989,416.2135,1.2479,-8.4756,500.0000,-60.7232,5466.5583
6.2800,60.1114,416.1288,1.2466,-8.4644,500.0000,-60.7350,5465.7435
6.2900,60.1239,416.0442,1.2454,-8.4532,500.0000,-60.7469,5464.9298
6.3000,60.1363,415.9597,1.2442,-8.4420,500.0000,-60.7587,5464.1173
6.3100,60.1487,415.8754,1.2430,-8.4308,500.0000,-60.7705,5463.3060
6.3200,60.1612,415.7911,1.2418,-8.4196,500.0000,-60.7824,5462.4959
6.3300,60.1736,415.7070,1.2406,-8.4085,500.0000,-60.7942,5461.6869
6.3400,60.1860,415.6229,1.2394,-8.3974,500.0000,-60.8060,5460.8791
6.3500,60.1984,415.5390,1.2381,-8.3862,500.0000,-60.8177,5460.0725
6.3600,60.2107,415.4552,1.2369,-8.3751,500.0000,-60.8295,5459.2670
6.3700,60.2231,415.3715,1.2357,-8.3640,500.0000,-60.8413,5458.4627
6.3800,60.2355,415.2879,1.2345,-8.3530,500.0000,-60.8530,5457.6595
6.3900,60.2478,415.2045,1.2333,-8.3419,500.0000,-60.8647,5456.8576
6.4000,60.2601,415.1211,1.2321,-8.3309,500.0000,-60.8764,5456.0567
6.4100,60.2724,415.0378,1.2308,-8.3199,500.0000,-60.8882,5455.2571
6.4200,60.2847,414.9547,1.2296,-8.3089,500.0000,-60.8998,5454.4585
6.4300,60.2970,414.8717,1.2284,-8.2979,500.0000,-60.9115,5453.6612
6.4400,60.3093,414.7887,1.2272,-8.2869,500.0000,-60.9232,5452.8650
6.4500,60.3216,414.7059,1.2260,-8.2759,500.0000,-60.9349,5452.0699
6.4600,60.3338,414.6232,1.2247,-8.2650,500.0000,-60.9465,5451.2760
6.4700,60.3461,414.5406,1.2235,-8.2541,500.0000,-60.9581,5450.4833
